name,species,class,C,T,L,S,Ca
(SiameseCrocodile)-(AmericanAlligator),(Crocodylus siamensis)-(Alligator mississippiensis),(Reptilia)-(Reptilia),1.0,2.0,-4.0,1.0,-3.0
(EurasianHoopoe)-(OrientalScopsOwl),(Upupa epops)-(Otus sunia),(Aves)-(Aves),0.6666666699999997,0.5,0.0,-1.0,0.0
(EurasianHoopoe+OrientalScopsOwl)-(NorthernGoshawk),(Upupa epops+Otus sunia)-(Accipiter gentilis),(Aves+Aves)-(Aves),-1.1666666649999993,-0.75,0.0,-1.5,-1.9999999999999991
(BarnSwallow)-(EurasianSkylark),(Hirundo rustica)-(Alauda arvensis),(Aves)-(Aves),1.0,0.5,0.0,1.0,-0.25
(BarnSwallow+EurasianSkylark)-(GreatTit),(Hirundo rustica+Alauda arvensis)-(Parus major),(Aves+Aves)-(Aves),0.5,-0.25,0.0,-1.5000000000000018,0.12499999999999911
(CommonRaven)-(CarrionCrow),(Corvus corax)-(Corvus corone),(Aves)-(Aves),-1.0,1.0,0.0,1.0,0.0
(CommonRaven+CarrionCrow)-(Rook),(Corvus corax+Corvus corone)-(Corvus frugilegus),(Aves+Aves)-(Aves),1.0,0.5,0.0,0.5,1.0
(CommonRaven+CarrionCrow+Rook)-(EurasianJackdaw),(Corvus corax+Corvus corone+Corvus frugilegus)-(Coloeus monedula),(Aves+Aves+Aves)-(Aves),-0.43567860319565455,0.2821606984021727,0.0,-0.7178393015978273,0.5643213968043446
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw)-(SpottedNutcracker),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula)-(Nucifraga caryocatactes),(Aves+Aves+Aves+Aves)-(Aves),0.6993077758664512,-0.8052612009327369,0.0,0.5045689767991899,1.3894775981345262
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker)-(EurasianMagpie),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes)-(Pica pica),(Aves+Aves+Aves+Aves+Aves)-(Aves),-0.474174895633908,0.3945061536062733,0.0,2.379396660585673,1.044779177734985
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie)-(Short-tailedMagpie),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica)-(Cissa thalassina),(Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),-0.3735672351646695,0.3108021416045741,0.0,-0.12544982866133125,0.8231040326635242
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie)-(Bluish-greySaltator),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina)-(Saltator coerulescens),(Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),0.6981100416873236,0.25116775975049244,0.0,-0.10137945724337172,0.6651730096143309
(Green-headedTanager)-(Golden-chevronedTanager),(Tangara seledon)-(Thraupis ornata),(Aves)-(Aves),0.0,0.0,0.0,0.0,0.0
(Green-headedTanager+Golden-chevronedTanager)-(White-bandedTanager),(Tangara seledon+Thraupis ornata)-(Neothraupis fasciata),(Aves+Aves)-(Aves),-1.0,8.881784197001252e-16,0.0,-1.0,8.881784197001252e-16
(Green-headedTanager+Golden-chevronedTanager+White-bandedTanager)-(Yellow-shoulderedGrosbeak),(Tangara seledon+Thraupis ornata+Neothraupis fasciata)-(Parkerthraustes humeralis),(Aves+Aves+Aves)-(Aves),-0.6213981774423001,8.881784197001252e-16,0.0,0.3786018225576999,8.881784197001252e-16
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator)-(Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens)-(Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves+Aves+Aves+Aves),-0.0238873247998459,0.20021542105803292,0.0,-0.33647855318176134,0.5302348292180126
(Black-goggledTanager)-(Yellow-backedTanager),(Trichothraupis melanops)-(Hemithraupis flavicollis),(Aves)-(Aves),1.0,0.0,0.0,0.0,0.0
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak)-(Black-goggledTanager+Yellow-backedTanager),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis)-(Trichothraupis melanops+Hemithraupis flavicollis),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves+Aves),0.06391138315390954,0.13801356076583904,0.0,0.023721924044211917,0.36550429749980573
(Olive-greenTanager)-(OrientalGreenfinch),(Orthogonys chloricterus)-(Chloris sinica),(Aves)-(Aves),1.0,1.0,0.0,0.0,-1.0
(WhiteOrBlack-backedWagtail)-(Olive-greenTanager+OrientalGreenfinch),(Motacilla alba alba)-(Orthogonys chloricterus+Chloris sinica),(Aves)-(Aves+Aves),0.5,-1.5,0.0,1.0,-0.5
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager)-(WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis)-(Motacilla alba alba+Orthogonys chloricterus+Chloris sinica),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves+Aves+Aves),-0.127373369754741,0.13280596935129108,0.0,-1.3338878779290049,-0.046169657533430275
(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch)-(Gray-cheekedThrush),(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica)-(Catharus minimus),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),-0.40976900563734375,-0.9384966453582475,0.0,-1.5458659892888669,-0.7070360642660134
(BarnSwallow+EurasianSkylark+GreatTit)-(CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush),(Hirundo rustica+Alauda arvensis+Parus major)-(Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus),(Aves+Aves+Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),-0.3252908132468839,-0.35897732447274144,0.0,0.3505540503931126,-0.31397916973849505
(BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush)-(Golden-rumpedEuphonia),(Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus)-(Chlorophonia cyanocephala),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),-0.4472447405559592,0.09032468812557148,0.0,0.7813348929894293,0.30174699669414995
(Huia)-(BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia),(Heteralocha acutirostris)-(Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala),(Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),1.4002561015435209,-0.08083495291042375,0.0,1.3007540840410527,0.7299552893587249
(Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia)-(Half-collaredSparrow),(Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala)-(Arremon semitorquatus),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),0.9649943674720394,-0.940250478840837,0.0,1.0385417338783896,0.4604502453893602
(Yellow-billedChough)-(Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow),(Pyrrhocorax graculus)-(Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus),(Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),0.24390818713853513,-0.2632955040421745,0.0,0.18628239835487648,-0.36077170240999834
(Budgerigar)-(Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow),(Melopsittacus undulatus)-(Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus),(Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),-0.8022401691990488,-1.2134789936364738,0.0,2.15103706034653,-0.2925123246717778
(Red-leggedSeriema)-(Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow),(Cariama cristata)-(Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus),(Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),1.480175070352388,0.21370599888345332,0.0,4.3938004247286795,-0.18953825105189814
(EurasianHoopoe+OrientalScopsOwl+NorthernGoshawk)-(Red-leggedSeriema+Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow),(Upupa epops+Otus sunia+Accipiter gentilis)-(Cariama cristata+Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus),(Aves+Aves+Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),0.819446725028838,-0.33806111730894184,0.0,-0.7548547881632572,0.5391859004183575
(CommonMoorhen)-(EurasianCoot),(Gallinula chloropus)-(Fulica atra),(Aves)-(Aves),-0.5,0.5,0.0,-1.0,1.0
(CommonMoorhen+EurasianCoot)-(Dark-wingedTrumpeter),(Gallinula chloropus+Fulica atra)-(Psophia viridis),(Aves+Aves)-(Aves),-2.25,0.25,0.0,0.4999999999999982,0.9999999999999991
(LittleBluePenguin)-(Humboldt'sPenguin),(Eudyptula minor)-(Spheniscus humboldti),(Aves)-(Aves),0.0,-0.5,0.0,1.0,-1.0
(LittleBluePenguin+Humboldt'sPenguin)-(RoyalPenguin),(Eudyptula minor+Spheniscus humboldti)-(Eudyptes schlegeli),(Aves+Aves)-(Aves),1.0,0.7500000000000009,0.0,-1.5,1.5000000000000009
(LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin)-(EmperorPenguin),(Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli)-(Aptenodytes forsteri),(Aves+Aves+Aves)-(Aves),-0.34775930466359917,-1.0108194784976998,0.0,1.0216389569954014,-1.0216389569953996
(Wilson'sStorm-petrel)-(AntarcticGiant-petrel),(Oceanites oceanicus)-(Macronectes giganteus),(Aves)-(Aves),-1.0,-2.0,0.0,-2.0,-1.0
(Wilson'sStorm-petrel+AntarcticGiant-petrel)-(SnowyAlbatross),(Oceanites oceanicus+Macronectes giganteus)-(Diomedea exulans),(Aves+Aves)-(Aves),-1.5,-0.5000000000000009,0.0,-1.7763568394002505e-15,-0.5000000000000009
(LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin)-(Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross),(Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri)-(Oceanites oceanicus+Macronectes giganteus+Diomedea exulans),(Aves+Aves+Aves+Aves)-(Aves+Aves+Aves),0.6766362434035553,0.5615546653927659,0.0,0.7580277527747459,0.5535269126180218
(Black-headedIbis)-(EurasianSpoonbill),(Threskiornis melanocephalus)-(Platalea leucorodia),(Aves)-(Aves),0.0,1.0,0.0,1.0,0.0
(Black-headedIbis+EurasianSpoonbill)-(GlossyIbis),(Threskiornis melanocephalus+Platalea leucorodia)-(Plegadis falcinellus),(Aves+Aves)-(Aves),1.0,0.5,0.0,-0.5,0.0
(Black-headedIbis+EurasianSpoonbill+GlossyIbis)-(AustralianPelican),(Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus)-(Pelecanus conspicillatus),(Aves+Aves+Aves)-(Aves),-3.4361463830834094,1.2819268084582953,0.0,0.7180731915417056,-1.0
(Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican)-(WhiteStork),(Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus)-(Ciconia ciconia),(Aves+Aves+Aves+Aves)-(Aves),1.2680974924370236,0.2704797441094735,0.0,1.4315853644845014,0.3989674457030121
(LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross)-(Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork),(Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans)-(Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia),(Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves+Aves+Aves+Aves+Aves),-4.2508063776478675,1.706986025767268,0.0,-0.7354081962480006,0.6123471861658514
(LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork)-(Red-throatedLoon),(Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia)-(Gavia stellata),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),3.4199249045319533,-0.44338794016748206,0.0,-2.351347036011573,0.5943321516438207
(CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter)-(LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon),(Gallinula chloropus+Fulica atra+Psophia viridis)-(Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata),(Aves+Aves+Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),0.8894950582075545,1.5108753431071573,0.0,0.27277502896354555,0.020874883010797873
(Rufous-belliedSeedsnipe)-(NorthernJacana),(Attagis gayi)-(Jacana spinosa),(Aves)-(Aves),-2.0,0.0,0.0,1.0,-1.0
(CommonSnipe)-(EurasianWoodcock),(Gallinago gallinago)-(Scolopax rusticola),(Aves)-(Aves),0.16666666999999968,1.0,0.0,2.5,-1.0
(Ruff)-(RedKnot),(Calidris pugnax)-(Calidris canutus),(Aves)-(Aves),0.5,2.0,0.0,0.0,1.0
(Ruff+RedKnot)-(RuddyTurnstone),(Calidris pugnax+Calidris canutus)-(Arenaria interpres),(Aves+Aves)-(Aves),3.25,1.0,0.0,0.0,0.4999999999999991
(Ruff+RedKnot+RuddyTurnstone)-(CommonGreenshank),(Calidris pugnax+Calidris canutus+Arenaria interpres)-(Tringa nebularia),(Aves+Aves+Aves)-(Aves),-2.122253399199531,-1.4222318151383178,0.0,-0.9999999999999982,0.288884092430842
(CommonSnipe+EurasianWoodcock)-(Ruff+RedKnot+RuddyTurnstone+CommonGreenshank),(Gallinago gallinago+Scolopax rusticola)-(Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia),(Aves+Aves)-(Aves+Aves+Aves+Aves),0.9002528609468339,-0.5057721244920783,0.0,0.44906175978156426,-0.20194782202760386
(CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank)-(Bar-tailedGodwit),(Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia)-(Limosa lapponica),(Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),0.8823597121816267,-0.699820378939294,0.0,-2.516521586217223,1.1198575756842262
(CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit)-(EurasianCurlew),(Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica)-(Numenius arquata),(Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),-1.297065949160583,0.44248636124660834,0.0,-1.0047931565810035,-0.10786268777774044
(Rufous-belliedSeedsnipe+NorthernJacana)-(CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew),(Attagis gayi+Jacana spinosa)-(Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata),(Aves+Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),0.8968549950121307,0.19404323383434186,0.0,-0.8052367445025652,-0.42541844894509406
(BlackSkimmer)-(CommonTern),(Rynchops niger)-(Sterna hirundo),(Aves)-(Aves),0.0,-1.0,0.0,0.0,0.0
(BlackSkimmer+CommonTern)-(ArcticTern),(Rynchops niger+Sterna hirundo)-(Sterna paradisaea),(Aves+Aves)-(Aves),0.0,0.5,0.0,0.0,2.0
(BlackSkimmer+CommonTern+ArcticTern)-(Black-headedGull),(Rynchops niger+Sterna hirundo+Sterna paradisaea)-(Chroicocephalus ridibundus),(Aves+Aves+Aves)-(Aves),-1.0,-0.6733011261142394,0.0,0.0,0.30679549554304586
(Razorbill)-(BlackSkimmer+CommonTern+ArcticTern+Black-headedGull),(Alca torda)-(Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus),(Aves)-(Aves+Aves+Aves+Aves),-0.9322238833220862,1.382284298740009,0.0,4.999999999999998,0.8258088449262919
(Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull)-(CommonMurre),(Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus)-(Uria aalge),(Aves+Aves+Aves+Aves+Aves)-(Aves),-0.9429163403823413,0.5073000060807642,0.0,1.512071512089852,-0.4934915546646881
(Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre)-(AtlanticPuffin),(Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge)-(Fratercula arctica),(Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),-0.6472551452336983,0.014897496237426644,0.0,1.5379458115707347,0.16124783906430373
(CollaredPratincole)-(Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin),(Glareola pratincola)-(Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica),(Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves),-1.5396308516866046,-1.0105960496495543,0.0,-2.0938851682196127,0.3853102507039843
